1134122021, 2, , <UNAVAIL>, NEVADA CARDIOLOGY PROFESSIONAL ASSN, , , , , , , NEVADA CARDIOLOGY ASSOCIATES, 3, , , , , , , , 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 05/24/2005, 08/27/2014, , , , , SALYER, PETRA, , PRACTICE MANAGER, 7022331000, 207RC0000X, 175317600, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1801886700, 2, , <UNAVAIL>, NEPHROLOGY AND ENDOCRINE ASSOCIATES INC, , , , , , , KIDNEY SPECIALISTS OF SOUTHERN NEVADA, 3, , , , , , , , 500 S RANCHO DR, SUITE 12, LAS VEGAS, NV, 891064844, US, 7028771887, 7028774536, 500 S RANCHO DR, SUITE 12, LAS VEGAS, NV, 891064844, US, 7028771887, 7028774536, 10/24/2005, 09/22/2010, , , , , LEHRNER, LAWRENCE, , PRESIDENT, 7028771887, 207RN0300X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 228199, 05, AZ, , 100507700, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1831189638, 2, , <UNAVAIL>, SUMMERLIN HOSPITAL MEDICAL CENTER L L C, , , , , , , SUMMERLIN HOSPITAL MEDICAL CENTER, 3, , , , , , , , 657 TOWN CENTER DR, , LAS VEGAS, NV, 89144, US, 7022337000, , 657 TOWN CENTER DR, , LAS VEGAS, NV, 89144, US, 7022337000, , 10/24/2005, 07/29/2008, , , , , FILTON, STEVE, , CFO,  SENIOR VP, 6107683300, 282N00000X, 662HOS-21, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 001102008, 05, NV, , 001202008, 05, NV, , =========, 01, NV, CHAMPUS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1265422885, 2, , <UNAVAIL>, AMERICAN HOME MEDICAL EQUIPMENT INC, , , , , , , , , , , , , , , , 3863 S VALLLEY VIEW, SUITE 11, LAS VEGAS, NV, 891032944, US, 7023951850, 7023651853, 3863 S VALLLEY VIEW, SUITE 11, LAS VEGAS, NV, 891032944, US, 7023951850, 7023651853, 10/25/2005, 07/08/2007, , , , , TISEO, REBECCA, ANN, PRESIDENT, 7023951850, 332B00000X, 1000155424, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS., , , , , , , , , , , , , , , , , , 
1043200736, 2, , <UNAVAIL>, SUMMERLIN HOSPITAL MEDICAL CENTER L L C, , , , , , , SUMMERLIN HOSPITAL MEDICAL CENTER, 3, , , , , , , , 657 TOWN CENTER DRIVE, , LAS VEGAS, NV, 891346367, US, 7022337000, , 657 TOWN CENTER DRIVE, , LAS VEGAS, NV, 891346367, US, 7022337000, , 10/25/2005, 07/29/2008, , , , , FILTON, STEVE, , CFO,  SENIOR VP, 6107683300, 273Y00000X, 662HOS-21, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 001102008, 05, NV, , =========, 01, NV, CHAMPUS, 001202008, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1104816594, 2, , <UNAVAIL>, WASHOE COUNTY HEALTH DISTRICT, , , , , , , WASHOE COUNTY DISTRICT HEALTH DEPARTMENT, 3, , , , , , , , PO BOX 11130, , RENO, NV, 895200027, US, 7753282410, 7753283752, 1001 E 9TH ST, , RENO, NV, 895122845, US, 7753282410, 7753283752, 10/26/2005, 10/14/2013, , , , , KUTZ, STEVE, , DIVISION DIRECTOR COMMUNITY & CLINI, 7753283759, 261QF0050X, , , N, 261QP0905X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 001716002, 05, NV, , 001716906, 05, NV, , 003116913, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , RN, , , , , , , , , , , , , , , , 
1497746226, 2, , <UNAVAIL>, QUALITY HEALTH CARE CORPORATION, , , , , , , EDEN HOME HEALTH, 3, , , , , , , , 4601 NE 77TH AVENUE, SUITE 300, VANCOUVER, WA, 98662, US, 3608926628, 3608825793, 1201 CORPORATE BLVD., SUITE 130, RENO, NV, 895027162, US, 7758281000, 7758281029, 11/01/2005, 05/15/2015, , , , , PATTERSON, DALE, L., CEO AND MANAGER, 3608926628, 251E00000X, NVN548HHA, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002916050, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, EMPRES HOME HEALTH,  LLC, <UNAVAIL>, , , , , , , , , , , , , , , , , , , 
1093706343, 2, , <UNAVAIL>, FREMONT PRIMARY CARE LTD, , , , , , , FREMONT MEDICAL CENTER, 3, , , , , , , , PO BOX 1737, , LAS VEGAS, NV, 891251737, US, 7026716800, 7026716856, 520 FREMONT ST, , LAS VEGAS, NV, 891015621, US, 7023825200, 7024770047, 11/03/2005, 11/13/2007, , , , , GRIFFIN, JON, GREG, CEO, 7026716800, 207Q00000X, , , Y, 207R00000X, , , N, 207V00000X, , , N, 363AM0700X, , , N, 363L00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , 
1154302149, 2, , <UNAVAIL>, ZUCKER HORSLEY TATEM ALTHOFF PROFESSIONAL CORP, , , , , , , PEDIATRIC ASSOCIATES, 3, , , , , , , , 350 W 6TH ST, STE A-2, RENO, NV, 895034519, US, 7753292525, 7753480740, 350 W 6TH ST, STE A-2, RENO, NV, 895034519, US, 7753292525, 7753480740, 11/08/2005, 07/08/2007, , , , , MCGRATH, MARY, J, OFFICE MANAGER, 7253291375, 208000000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1952382400, 2, , <UNAVAIL>, CONSOLIDATED LABORATORY SERVICES INC, , , , , , , , , , , , , , , , 4275 BURNHAM AVE, SUITE 325, LAS VEGAS, NV, 891195488, US, 7029334522, 7029325271, 4275 BURNHAM AVE, SUITE 325, LAS VEGAS, NV, 891195488, US, 7029334522, 7029325271, 11/10/2005, 07/09/2007, , , , , STOJANOFF, ALEXANDER, , LAB DIRECTOR, 7029334522, 291U00000X, 1944LIC-3, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , PHD, , , , , , , , , , , , , , , , 
1487635744, 2, , <UNAVAIL>, RAPID MEDICAL SUPPLIES INC, , , , , , , , , , , , , , , , 3342 S SANDHILL RD, SUITE 5, LAS VEGAS, NV, 891213455, US, , , 3342 S SANDHILL RD, SUITE 5, LAS VEGAS, NV, 891213455, US, 7028662577, 7028662549, 11/11/2005, 07/08/2007, , , , , ODOI, ALEX, , PRESIDENT, 7028662577, 332B00000X, 2000009-424, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1720060890, 2, , <UNAVAIL>, MESQUITE MEDICAL ASSOCIATES, , , , , , , , , , , , , , , , 1301 BERTHA HOWE AVE, SUITE 1, MESQUITE, NV, 890277502, US, 7023460800, 7023460801, 1301 BERTHA HOWE AVE, SUITE 1, MESQUITE, NV, 890277502, US, 7023460800, 7023460801, 11/15/2005, 07/09/2007, , , , , GATHERUM, LLOYD, , C.F.O., 7023460800, 111N00000X, B355, NV, X, 207Q00000X, APN00314, NV, X, 207Q00000X, 8194, NV, X, 207Q00000X, 97, NV, X, 207R00000X, 0841, NV, X, 207R00000X, 10328, NV, X, 208000000X, 10669, NV, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , PIN#38138, 01, NV, LEO BLACK,  DC, 811580, 05, AZ, , PIN#36266, 01, NV, JEFFREY WRIGHT,  PAC, PIN#32238, 01, NV, LONNIE EMPEY,  DO, 811598, 05, AZ, , PIN#37972, 01, NV, ENRIQUE ALFARO,  MD, 811621, 05, AZ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , 
1184607632, 2, , <UNAVAIL>, PREFERRED CARE WEST II INC, , , , , , , MISSION PINES NURSING AND REHAB CENTER, 3, , , , , , , , 5420 W PLANO PKWY, , PLANO, TX, 750934823, US, 9729313800, 9727676222, 2860 E CHEYENNE AVE, , NORTH LAS VEGAS, NV, 890304234, US, 7026447777, 7026445909, 11/29/2005, 01/14/2013, , , , , COLLIER, JAMIE, LATTURE, DIRECTOR OF REIMBURSEMENT, 9729313800, 313M00000X, 691ICF-19, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1902100, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1285617761, 2, , <UNAVAIL>, LIFECARE MEDICAL SUPPLIES INC, , , , , , , CARE N HOME MEDICAL SUPPLIES INC, 4, , , , , , , , 3050 E DESERT INN RD, SUITE#124, LAS VEGAS, NV, 891213870, US, 7026961527, 7026961591, 3050 E DESERT INN RD, SUITE#124, LAS VEGAS, NV, 891213870, US, 7026961527, 7026961591, 11/29/2005, 05/27/2015, , , , , AMADI, CLETUS, ONYE, PRESIDENT, 7026961527, 332B00000X, 005802700, NV, N, 332BX2000X, 003302700, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 003302700, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , MR., , , , , , , , , , , , , , , , 
1588648927, 2, , <UNAVAIL>, ERIC R KROLL O D LTD, , , , , , , DRS KROLL AND LIGHTHOUSE, 3, , , , , , , , 118 CALIFORNIA AVE, , RENO, NV, 895091619, US, 7753291331, 7753299057, 118 CALIFORNIA AVE, , RENO, NV, 895091619, US, 7753291331, 7753299057, 11/30/2005, 03/24/2011, , , , , LIGHTHOUSE, CHRISTY, LYNN, VICE PRESIDENT, 7753291331, 152W00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , OD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1932183266, 2, , <UNAVAIL>, SINGLE DAY SURGERY CENTER LLC, , , , , , , , , , , , , , , , PO BOX 50485, , HENDERSON, NV, 890160485, US, 7023686000, 7023686010, 6950 W DESERT INN RD, SUITE 100, LAS VEGAS, NV, 891173171, US, 7023686000, 7023686010, 11/30/2005, 11/02/2007, , , , , KIM, DANIEL, KUNIL, ADMINISTRATOR, 7023686600, 261QA1903X, 3454ASC2, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100501263, 05, NV, , 490005763, 01, NV, RAILROAD MEDICARE, CC5639, 01, NV, BCBS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, , , , , , , , , , , , , , , , 
1881678977, 2, , <UNAVAIL>, BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION, , , , , , , UNR SPEECH & HEARING, 3, , , , , , , , 1664 NORTH VIRGINIA REDFIELD MEDICAL BUILDING, MAIL STOP 152, RENO, NV, 895570152, US, 7757844887, 7757847031, 1664 N VIRGINIA REDFIELD MEDICAL BLDG, MAIL STOP 152, RENO, NV, 895570152, US, 7757844887, 7757847031, 12/01/2005, 03/29/2011, , , , , PATTERSON, BART, , VICE CHANCELLOR ADMINISTRATIVE & LE, 7028898426, 231H00000X, A-007, NV, N, 235Z00000X, , , Y, 235Z00000X, SP-142, NV, N, 235Z00000X, SP-616, NV, N, 235Z00000X, SP-366, NV, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION, <UNAVAIL>, MR., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , 
1144204199, 2, , <UNAVAIL>, BON CLINICAL LABORATORIES LTD, , , , , , , , , , , , , , , , 2470 PASEO VERDE PARKWAY, SUITE 125, HENDERSON, NV, 890747122, US, 7027375050, 7027375060, 2470 PASEO VERDE PARKWAY, SUITE 125, HENDERSON, NV, 890747122, US, 7027375050, 7027375060, 12/02/2005, 07/27/2015, , , , , CARIFO, KAREN, F, LABORATORY DIRECTOR, 7027375050, 291U00000X, 1964LIC-9, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100506728, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , PHD, , , , , , , , , , , , , , , , 
1578547303, 2, , <UNAVAIL>, FRANK J DELEE MD, , , , , , , , , , , , , , , , 700 SHADOW LN, # 330, LAS VEGAS, NV, 891064159, US, 7023889655, 7023889339, 700 SHADOW LN, # 330, LAS VEGAS, NV, 891064159, US, 7023889655, 7023889339, 12/05/2005, 08/01/2007, , , , , DELEE, FRANK, JOSEPH, OWNER SOLO PRACTICE, 7023889655, 207V00000X, 4126, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1295710721, 2, , <UNAVAIL>, MORELAND PHYSICAL THERAPY, , , , , , , PHYSICAL THERAPY AND SPORTS REHAB, 3, , , , , , , , 2225 N MCCARRAN BLVD, , SPARKS, NV, 894313365, US, 7753591199, 7753591195, 2225 N MCCARRAN BLVD, , SPARKS, NV, 894313365, US, 7753591199, 7753591195, 12/07/2005, 07/08/2007, , , , , MORELAND, MONICA, M, PRESIDENT, 7753591199, 174400000X, 595, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , P.T., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1033194410, 2, , <UNAVAIL>, PULMONARY MEDICINE ASSOCIATES, , , , , , , , , , , , , , , , 236 W 6TH ST, SUITE 100, RENO, NV, 895034517, US, 7753299010, 7753294899, 236 W 6TH ST, SUITE 100, RENO, NV, 895034517, US, 7753299010, 7753294899, 12/08/2005, 01/13/2012, , , , , DE LOS SANTOS, DAVID, P, CEO, 7753299010, 207RC0200X, 768833872, NV, Y, 207RP1001X, 768833872, NV, N, 261QS1200X, 768833872, NV, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100505439, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1508841990, 2, , <UNAVAIL>, LABORATORY CORPORATION OF AMERICA, , , , , , , , , , , , , , , , PO BOX 2240, , BURLINGTON, NC, 272162240, US, 8002227566, 3364361048, 1015 TELEGRAPH ST, STE B, RENO, NV, 895022253, US, 7753343400, , 12/08/2005, 01/06/2014, , , , , WILLIAMS, KIMBERLY, , VP, 8002227566, 291U00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 29D0539775, 01, NV, CLIA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1437134715, 2, , <UNAVAIL>, LEE'S RESPIRATORY SERVICES, , , , , , , , , , , , , , , , 200 BATH ST, SUITE 2, CARSON CITY, NV, 897032459, US, 7758838600, 7758838660, 200 BATH ST, SUITE 2, CARSON CITY, NV, 897032405, US, 7758838600, 7758838660, 12/09/2005, 07/09/2007, , , , , WAKAMASTU, JODY, LYNN, PRESIDENT, 7758838600, 332B00000X, 0521177, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , , , , , , , , , , , , , , , , 
