1699778829, 2, , <UNAVAIL>, CHIPPEWA VALLEY ORTHOPEDICS AND SPORTS MEDICINE CLINIC SC, , , , , , , , , , , , , , , , 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 05/23/2005, 10/27/2014, , , , , DRAWBERT, JOHN, PAUL, PRESIDENT, 7158321400, 207T00000X, , , N, 207X00000X, , , Y, 208VP0014X, 54216, WI, N, 213ES0103X, , , N, 261QM1200X, , , N, 332B00000X, , WI, N, 363A00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2416091, 01, WI, UNITED HEALTHCARE, =========015, 01, WI, BLUE CROSS BLUE SHIELD, 41741700, 05, WI, , 542R9CH, 01, WI, BCBS OF MN, 220399400, 01, WI, OWCP, 21278700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , 
1841293768, 2, , <UNAVAIL>, COUNTY OF LINCOLN, , , , , , , LINCOLN COUNTY EMS, 3, , , , , , , , 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155361019, 7155398054, 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155391019, 7155398054, 05/24/2005, 11/11/2008, , , , , RAUCHLE, DEBORAH, A, ADMINISTRATIVE SECRETARY, 7155391019, 3416L0300X, 6020121, WI, N, 3416L0300X, 6000121, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41329500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1588667406, 2, , <UNAVAIL>, COUNTY OF DUNN, , , , , , , DUNN COUNTY DEPARTMENT OF HUMAN SERVICES & ADRC, 3, , , , , , , , 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 05/24/2005, 07/17/2015, , , , , KORPELA, KRISTIN, M, DIRECTOR, 7152312750, 101YM0800X, 1287, WI, N, 101YP2500X, 1287, WI, N, 103TB0200X, 1287, WI, N, 106H00000X, 1287, WI, N, 163WP0808X, 1287, WI, N, 2084P0800X, 1287, WI, N, 261QM0801X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 67551DU, 01, WI, COMPREHENSIVE CARE SERV, 42141400, 05, WI, , 60011400, 05, WI, , =========013, 01, WI, BC & BS OF WI PROVIDER ID, 260050222, 01, WI, RAILROAD MEDICARE, 9009DU, 01, MN, BC & BS OF MN PROVIDER ID, 94112, 01, WI, PREFERREDONE FACILITY ID, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, COUNTY OF DUNN, <UNAVAIL>, MS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , 
1174524425, 2, , <UNAVAIL>, COMPLETE FAMILY DENTISTRY ON BROADWAY, , , , , , , COMPLETE FAMILY DENTISTRY, 3, , , , , , , , 419 E BROADWAY, , WAUKESHA, WI, 531865082, US, 2625496850, 2625492157, 419 E BROADWAY, , WAUKESHA, WI, 531865082, US, 2625496850, 2625492157, 08/09/2005, 07/09/2007, , , , , JAHIMIAK, KAREN, M, PARTNER, 2625496850, 1223G0001X, 3689, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 33495600, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DR., , DDS, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1790786242, 2, , <UNAVAIL>, BLACK RIVER CHIROPRACTIC CENTER SC, , , , , , , , , , , , , , , , 126 S 2ND ST, , BLACK RIVER FALLS, WI, 546151726, US, 7152842915, 7152847492, 126 S 2ND ST, , BLACK RIVER FALLS, WI, 546151726, US, 7152842915, 7152847492, 08/09/2005, 04/20/2008, , , , , JEAN, RUTH, V, PRESIDENT, 7152842915, 111N00000X, =========, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 38982200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DC DABCO, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1326049875, 2, , <UNAVAIL>, BLACK RIVER CHIROPRACTIC CENTER SC, , , , , , , , , , , , , , , , 126 S 2ND ST, , BLACK RIVER FALLS, WI, 546151726, US, 7152842915, 7152847492, 110 W WISCONSIN ST, , SPARTA, WI, 546562314, US, 6082691451, 6082691452, 08/09/2005, 04/20/2008, , , , , JEAN, RUTH, V, PRESIDENT, 7152842915, 111N00000X, =========, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 38996700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DC DABCO, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1629079132, 2, , <UNAVAIL>, ST ANN CENTER FOR INTERGENERATIONAL CARE INC, , , , , , , , , , , , , , , , 2801 E MORGAN AVE, , MILWAUKEE, WI, 532073771, US, 4149775000, , 3221 S LAKE DR, , MILWAUKEE, WI, 532353702, US, 4149775000, , 08/09/2005, 11/10/2010, , , , , LONERGAN, EDNA, , PRESIDENT, 4149775000, 164W00000X, 7033-031, WI, N, 225X00000X, 685-026, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41812200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , PROF., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1942201207, 2, , <UNAVAIL>, ADVANCED PHYSICAL THERAPY & SPORTS MEDICINE OF SHAWANO LLC, , , , , , , , , , , , , , , , 212 E GREEN BAY ST, , SHAWANO, WI, 541662472, US, 7155265221, 7155262542, 212 E GREEN BAY ST, , SHAWANO, WI, 541662472, US, 7155265221, 7155262542, 08/09/2005, 07/08/2007, , , , , RUSCH, NANCY, J, OFFICE MANAGER, 9209912561, 261QP2000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1053312348, 2, , <UNAVAIL>, MORROW MEMORIAL HOME FOR THE AGED, , , , , , , , , , , , , , , , 331 S WATER ST, , SPARTA, WI, 546561726, US, , , 331 S WATER ST, , SPARTA, WI, 546561726, US, 6082693168, , 08/09/2005, 07/08/2007, , , , , BONELLO, MICHAEL, , EXECUTIVE DIRECTOR, 6082693168, 314000000X, 440, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20157100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1407857790, 2, , <UNAVAIL>, ADVANCED PHYSICAL THERAPY & SPORTS MEDICINE SC, , , , , , , , , , , , , , , , 2105 E ENTERPRISE AVE STE 113, ADVANCED PHYSICAL THERAPY, APPLETON, WI, 549137862, US, 9209912561, 9209912563, 2105 E ENTERPRISE AVE # 113, ADVANCED PHYSICAL THERAPY, APPLETON, WI, 549137862, US, 9209912561, 9209912563, 08/09/2005, 10/24/2016, , , , , RUSCH, NANCY, J, OFFICE MANAGER, 9209912561, 261QP2000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1659372977, 2, , <UNAVAIL>, GRAND VIEW HOME INC, , , , , , , GRAND VIEW CARE CENTER INC, 3, , , , , , , , PO BOX 27, , BLAIR, WI, 546160027, US, 6089892511, 6089892679, 620 GRAND VIEW AVE, , BLAIR, WI, 54616, US, 6089892511, 6089892679, 08/09/2005, 12/14/2011, , , , , SUCHLA, STACY, M, ADMINISTRATOR, 6089892511, 314000000X, 2893, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20120900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , N.H.A., , , , , , , , , , , , , , , , 
1598766784, 2, , <UNAVAIL>, SISTERS OF CHARITY OF OUR LADY MOTHER OF THE CHURCH, , , , , , , ST. ELIZABETH NURSING HOME, 5, , , , , , , , 502 SAINT LAWRENCE AVE, , JANESVILLE, WI, 535454036, US, 6087526709, 6087521724, 502 SAINT LAWRENCE AVE, , JANESVILLE, WI, 535454036, US, 6087526709, 6087521724, 08/10/2005, 07/09/2007, , , , , SAEGAERT, MOTHER MARIE, JULIE, ADMINISTRATOR, 6087526709, 314000000X, 0624, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20167600, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1154323129, 2, , <UNAVAIL>, WHITEWATER FIRE DEPARTMENT INC, , , , , , , WHITEWATER FIRE DEPARTMENT, 3, , , , , , , , PO BOX 72140, , CEDARBURG, WI, 530127340, US, 2623759610, 2623759608, 312 W WHITEWATER ST, , WHITEWATER, WI, 531901940, US, 2624730510, 2623759608, 08/10/2005, 04/25/2016, , , , , GREGOIRE, DON, A, FIRE CHIEF, 2624730510, 3416L0300X, 6000512, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 504844, 01, WI, DEAN CARE, 590012061, 01, WI, RR MEDICARE, 41342300, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , JR., , , , , , , , , , , , , , , , , 
1679575476, 2, , <UNAVAIL>, MIKE FLINT ENTERPRISES INC, , , , , , , MALLATT'S PHARMACY AND COSTUME #101, 3, , , , , , , , 1255 WILLIAMSON ST, , MADISON, WI, 537033754, US, 6082559116, 6082559969, 1255 WILLIAMSON ST, , MADISON, WI, 537033754, US, 6082559116, 6082559969, 08/11/2005, 05/18/2015, , , , , FLINT, JOHN, MICHAEL, PRESIDENT, 6083109922, 3336C0003X, 9024-42, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2126885, 01, , PK, 33074800, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , JR., , , , , , , , , , , , , , , , , 
1356343156, 2, , <UNAVAIL>, MEQUON CHIROPRACTIC OFFICE SC, , , , , , , , , , , , , , , , 10521 N PORT WASHINGTON RD, STE 130, MEQUON, WI, 530925584, US, 2622413434, 2622413903, 10521 N PORT WASHINGTON RD, STE 130, MEQUON, WI, 530925584, US, 2622413434, 2622413903, 08/11/2005, 03/20/2013, , , , , AUGUSTINE, SHERRI, , OWNER, 2622413434, 111N00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , D.C., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1699777417, 2, , <UNAVAIL>, ENDEAVOR THERAPY LLC, , , , , , , , , , , , , , , , 11649 N PORT WASHINGTON RD, STE 109, MEQUON, WI, 530923460, US, 2622418892, 2622418894, 11649 N PORT WASHINGTON RD, STE 109, MEQUON, WI, 530923460, US, 2622418892, 2622418894, 08/11/2005, 06/11/2010, , , , , BLOCK, KAREN, IRENE, ADMINISTRATOR, 2622418892, 261QR0401X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 40076000, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1194727941, 2, , <UNAVAIL>, ENDEAVOR TESTING CENTER LLC, , , , , , , , , , , , , , , , 11649 N PORT WASHINGTON RD, , MEQUON, WI, 530923460, US, 2622418022, 2622418047, 11649 N PORT WASHINGTON RD, , MEQUON, WI, 530923460, US, 2622418022, 2622418047, 08/11/2005, 10/01/2007, , , , , BLOCK, KAREN, IRENE, ADMINISTRATOR, 2622418892, 261QS1200X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 21278500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1407858939, 2, , <UNAVAIL>, CHIPPEWA VALLEY OPTICAL LTD, , , , , , , , , , , , , , , , 2715 DAMON ST, , EAU CLAIRE, WI, 547012634, US, 7158348471, 7158340373, 2715 DAMON ST, , EAU CLAIRE, WI, 547012634, US, 7158348471, 7158340373, 08/15/2005, 09/09/2009, , , , , DOW, COAD, THOMAS, PRESIDENT, 7158348471, 332H00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, , , , , , , , , , , , , , , , 
1629070180, 2, , <UNAVAIL>, STOCKBRIDGE MUNSEE COMMUNITY, , , , , , , STOCKBRIDGE MUNSEE HEALTH & WELLNESS CTR, 3, , , , , , , , P.O. BOX 70, W12802 CTY RD A, BOWLER, WI, 54416, US, 7157934144, 7157935028, W12802 CTY RD A, , BOWLER, WI, 54416, US, 7157934144, 7157935028, 08/15/2005, 11/27/2013, , , , , MILLER, WALLACE, A., TRIBAL CHAIRMAN, 7157934111, 261QF0400X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 42125400, 05, WI, , 39114544+040, 01, WI, BLUE CROSS BLUE SHIELD, 32955900, 05, WI, , 41730300, 05, WI, , 44008700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1437141413, 2, , <UNAVAIL>, OHANA AMBULANCE AND EMERGENCY MEDICAL SERVICE LLC, , , , , , , , , , , , , , , , PO BOX 606, , PORT WASHINGTON, WI, 530740606, US, , , 1885 TERRACE DR, , PORT WASHINGTON, WI, 530741181, US, 2626890184, , 08/16/2005, 09/14/2011, , , , , BALISTER, DAVID, , OWNER/OPERATOR, 2626890184, 146M00000X, , , Y, 3416L0300X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41360100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1306838487, 2, , <UNAVAIL>, CHIPPEWA VALLEY EYE CLINIC LTD, , , , , , , , , , , , , , , , 2715 DAMON ST, , EAU CLAIRE, WI, 547012634, US, 7158348471, 7158340373, 2715 DAMON ST, , EAU CLAIRE, WI, 547012634, US, 7158348471, 7158340373, 08/16/2005, 07/18/2008, , , , , DOW, COAD, THOMAS, PRESIDENT, 7158348471, 152W00000X, , WI, N, 207W00000X, , WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 32671200, 05, WI, , 38721500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1306838396, 2, , <UNAVAIL>, MADISON FAMILY DENTAL ASSOCIATES, , , , , , , , , , , , , , , , 5709 ODANA RD, , MADISON, WI, 537191238, US, 6082745970, , 5709 ODANA RD, , MADISON, WI, 537191238, US, 6082745970, , 08/17/2005, 07/08/2007, , , , , REINSMOEN, MARY, L, ADMINISTRATOR, 6082745970, 1223G0001X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1689666596, 2, , <UNAVAIL>, MENOMONEE FALLS AMBULATORY SURGERY CENTER, , , , , , , , , , , , , , , , W180N8045 TOWN HALL RD, , MENOMONEE FALLS, WI, 530513518, US, 2622500950, 2622500955, W180N8045 TOWN HALL RD, , MENOMONEE FALLS, WI, 530513518, US, 2622500950, 2622500955, 08/17/2005, 05/23/2012, , , , , WALLACE, DIANNE, , EXECUTIVE DIRECTOR, 2622500950, 261QA1903X, , WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41907900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , RN, , , , , , , , , , , , , , , , 
1790777621, 2, , <UNAVAIL>, KROHN CLINIC LTD., , , , , , , , , , , , , , , , 610 W ADAMS ST, , BLACK RIVER FALLS, WI, 546159010, US, 7152844311, 7152842568, 610 W ADAMS ST, , BLACK RIVER FALLS, WI, 546159010, US, 7152844311, 7152842568, 08/17/2005, 02/26/2010, , , , , SALSMAN, SANDRA, K, DIRECTOR OF FINANCE, 7152844311, 207Q00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 32726800, 05, WI, , 0580630001, 01, WI, MEDICARE - DMEPOS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1134111974, 2, , <UNAVAIL>, MAPLE GROVE DENTAL SC, , , , , , , , , , , , , , , , 6627 MCKEE RD, , MADISON, WI, 537195023, US, 6088485680, 6088485681, 6627 MCKEE RD, , MADISON, WI, 537195023, US, 6088485680, 6088485681, 08/18/2005, 01/26/2011, , , , , TAUSCHEK, JAMES, CARL, OWNER/PRESIDENT, 6088485680, 122300000X, WI3998, WI, Y, 122300000X, 30018639, OH, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , DDS, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , 
